Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
14-February-2019,1267.00,1275.00,1237.65,1256.45,1260.503481521156936261,63478,710,80014240.00,54288,85.52,37.35,-10.55
13-February-2019,1251.25,1263.50,1243.80,1248.70,1255.751640262441990718,6249,464,7847192.00,432,6.91,19.70,-2.55
12-February-2019,1231.05,1266.45,1231.00,1251.55,1241.991280353200883002,9060,574,11252441.00,887,9.79,35.45,20.50
11-February-2019,1255.05,1260.40,1224.05,1230.35,1234.122587617724255056,12954,894,15986824.00,2309,17.82,36.35,-24.70
8-February-2019,1264.85,1276.05,1249.95,1255.80,1264.214905085540192172,8534,663,10788810.00,955,11.19,26.10,-9.05
7-February-2019,1269.65,1285.00,1256.30,1263.05,1272.592838874680306905,1955,233,2487919.00,426,21.79,28.70,-6.60
6-February-2019,1260.15,1274.60,1254.60,1260.35,1263.745371156786138950,5887,468,7439669.00,490,8.32,20.00,0.20
5-February-2019,1272.20,1293.35,1253.25,1258.40,1275.505051525560719337,9898,807,12624949.00,929,9.39,40.10,-13.80
4-February-2019,1270.00,1291.10,1259.25,1272.30,1276.047867444001227370,6518,648,8317280.00,1848,28.35,31.85,2.30
1-February-2019,1273.25,1294.30,1264.60,1268.55,1283.052877639851684668,6203,479,7958777.00,1809,29.16,29.70,-4.70
31-January-2019,1263.35,1287.00,1255.00,1274.90,1275.164505956552207428,5708,550,7278639.00,1002,17.55,32.00,11.55
30-January-2019,1256.80,1281.40,1241.10,1263.90,1265.370662196144174350,5965,612,7547936.00,861,14.43,40.30,7.10
29-January-2019,1249.00,1267.95,1224.25,1256.80,1251.711045580311635357,54936,709,68763998.00,49321,89.78,43.70,7.80
28-January-2019,1261.70,1261.70,1209.95,1235.00,1234.606783214165387638,80139,762,98940153.00,75902,94.71,51.75,-26.70
25-January-2019,1284.00,1284.00,1250.00,1255.90,1265.869217589948600799,8755,582,11082685.00,910,10.39,34.00,-28.10
24-January-2019,1296.60,1296.60,1254.55,1261.65,1278.847276372953102372,8977,804,11480212.00,1734,19.32,42.05,-34.95
23-January-2019,1308.95,1311.95,1285.80,1294.85,1297.053584686400464831,61958,371,80362846.00,56685,91.49,26.15,-14.10
22-January-2019,1284.00,1313.70,1280.90,1305.35,1300.333021390374331550,7480,666,9726491.00,2361,31.56,32.80,21.35
21-January-2019,1285.20,1301.50,1271.00,1276.50,1288.718196214463464293,13261,830,17089692.00,7099,53.53,30.50,-8.70
18-January-2019,1294.45,1295.40,1271.10,1275.60,1280.373634377276037873,2746,263,3515906.00,1206,43.92,24.30,-18.85
17-January-2019,1289.00,1297.10,1280.00,1284.40,1286.888126735260493222,6123,455,7879616.00,2417,39.47,17.10,-4.60
16-January-2019,1286.60,1314.75,1282.45,1287.55,1294.184339496547115170,8978,652,11619187.00,2883,32.11,32.30,0.95
15-January-2019,1309.40,1325.00,1281.00,1295.40,1307.625688795591708213,7622,704,9966723.00,2199,28.85,44.00,-14.00
14-January-2019,1350.00,1354.80,1300.00,1304.55,1317.646720606976675261,33741,1205,44458718.00,9298,27.56,54.80,-45.45
11-January-2019,1302.35,1359.00,1302.35,1346.65,1332.786585365853658536,13776,1085,18360468.00,3823,27.75,56.65,44.30
10-January-2019,1296.00,1309.00,1295.95,1299.70,1299.732423208191126279,2930,346,3808216.00,1319,45.02,13.05,3.70
9-January-2019,1306.00,1311.85,1294.10,1300.80,1304.877309682187730968,2706,250,3530998.00,587,21.69,17.75,-5.20
8-January-2019,1300.05,1309.00,1294.00,1297.00,1301.459992556754745068,8061,397,10491069.00,588,7.29,15.00,-3.05
